date,code,description,type,issuer,listing_date,maturity_date,interest,interest_type,interest_freq,originated_amt,total,mature,interest_freq_num,payments_count,curr_amt,days_purchase,sold_per_day,sold_ratio,sold_speed_pct_per_day,sector_type,payments_total
2023-10-31,MCBI04XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT MEGACON BETON INDONESIA TAHUN 2023,SUKUK CROWD FUNDING,"MEGACON BETON INDONESIA, PT",2023-10-31,2024-02-29,0,Floating/Variable,SPECIFIC DATE,1777000000,1777000000,0.33127994524298426,1,0,0,1,1777000000,1,1,Industry & Manufacturing,0
2023-10-31,MIKS01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT MITRA KREASINDO SINERGITAMA TAHUN 2023,SUKUK CROWD FUNDING,"MITRA KREASINDO SINERGITAMA, PT",2023-10-31,2024-01-04,0,Floating/Variable,SPECIFIC DATE,538700000,438700000,0.17796030116358658,1,0,100000000,1,438700000,0.8143679227770558,0.8143679227770558,Consumer & Services,0
2023-10-31,MIRK01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT MITRA REKA KONSTRUKSI TAHUN 2023,SUKUK CROWD FUNDING,"MITRA REKA KONSTRUKSI, PT",2023-10-31,2024-02-26,0,Floating/Variable,SPECIFIC DATE,4000000000,2500000000,0.32306639288158795,1,0,1500000000,1,2500000000,0.625,0.625,Industry & Manufacturing,0
2023-10-31,ONCE01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 CV GEMILANG PUTRA UTAMA TAHUN 2023,SUKUK CROWD FUNDING,CV GEMILANG PUTRA UTAMA,2023-10-31,2024-02-05,0,Floating/Variable,SPECIFIC DATE,646500000,646500000,0.2655715263518138,1,0,0,1,646500000,1,1,Consumer & Services,0
2023-10-31,PARS01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT PERUSAHAAN PEMBANGUNAN PARSARIRAN TAHUN 2023,SUKUK CROWD FUNDING,"PERUSAHAAN PEMBANGUNAN PARSARIRAN, PT",2023-10-31,2024-07-11,0,Floating/Variable,SPECIFIC DATE,3150000000,3150000000,0.6954140999315537,1,1,0,1,3150000000,1,1,Industry & Manufacturing,0
2023-10-31,PKSI07XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT PRIMA KHATULISTIWA SINERGI TAHUN 2023,SUKUK CROWD FUNDING,"PRIMA KHATULISTIWA SINERGI, PT",2023-10-31,2023-11-20,0,Floating/Variable,SPECIFIC DATE,3500000000,3500000000,0.05475701574264202,1,0,0,1,3500000000,1,1,Natural Resources,0
2023-10-31,PKSI08XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 8 PT PRIMA KHATULISTIWA SINERGI TAHUN 2023,SUKUK CROWD FUNDING,"PRIMA KHATULISTIWA SINERGI, PT",2023-10-31,2023-11-08,0,Floating/Variable,SPECIFIC DATE,5500000000,5500000000,0.02190280629705681,1,0,0,1,5500000000,1,1,Natural Resources,0
2023-10-31,PNBB01XXSCFS,SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT PANACEA BUANA BATAM TAHUN 2022,SUKUK CROWD FUNDING,"PANACEA BUANA BATAM, PT",2023-10-31,2024-12-12,0,FIXED,SEMI-ANNUAL,2600000000,2600000000,1.1170431211498972,2,2,0,1,2600000000,1,1,Consumer & Services,0
2023-10-31,PORI01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT PORI HAERA ABADI TAHUN 2023,SUKUK CROWD FUNDING,"PORI HAERA ABADI, PT",2023-10-31,2025-02-20,0,Floating/Variable,SPECIFIC DATE,5313900000,5313900000,1.3086926762491444,1,1,0,1,5313900000,1,1,Infrastructure & Transportation,0
2023-10-31,SALM02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SEBELAS APRIL LIAN MIPRO TAHUN 2022,SUKUK CROWD FUNDING,"SEBELAS APRIL LIAN MIPRO, PT",2023-10-31,2023-12-29,0,FLOATING,SPECIFIC DATE,3500000000,1250000000,0.16153319644079397,1,0,2250000000,1,1250000000,0.35714285714285715,0.35714285714285715,Consumer & Services,0
2023-10-31,SHAT01XXSCFS,SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV MENARA SOEKARNO HATTA TAHUN 2023,SUKUK CROWD FUNDING,CV MENARA SOEKARNO HATTA,2023-10-31,2024-03-10,0,FIXED,MONTHLY,1500000000,1500000000,0.3586584531143053,12,4,0,1,1500000000,1,1,Consumer & Services,0
2023-10-31,SKHS01X1SCFS,SUKUK MUDHARABAH YG DITAWARKAN MELALUI LAYANAN URUN DANA PT KREASI HANDAL SELARAS TAHUN 2022 TAHAP 1,SUKUK CROWD FUNDING,"KREASI HANDAL SELARAS, PT",2023-10-31,2024-08-10,0,FIXED,4 MONTHS,1402850000,1402850000,0.7775496235455168,3,2,0,1,1402850000,1,1,Infrastructure & Transportation,0
2023-10-31,SKHS01X2SCFS,SUKUK MUDHARABAH YG DITAWARKAN MELALUI LAYANAN URUN DANA PT KREASI HANDAL SELARAS TAHUN 2022 TAHAP 2,SUKUK CROWD FUNDING,"KREASI HANDAL SELARAS, PT",2023-10-31,2024-05-14,0,FIXED,SEMI-ANNUAL,2743500000,2743500000,0.5366187542778919,2,1,0,1,2743500000,1,1,Infrastructure & Transportation,0
2023-10-31,SMIX02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT METRIX INSPIRA TAHUN 2023,SUKUK CROWD FUNDING,"METRIX INSPIRA, PT",2023-10-31,2024-01-28,0,Floating/Variable,SPECIFIC DATE,907300000,907300000,0.243668720054757,1,0,0,1,907300000,1,1,Industry & Manufacturing,0
2023-10-31,SNTM01X1SCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT NERO TRI MAHITALA TAHUN 2022 TAHAP 1,SUKUK CROWD FUNDING,"NERO TRI MAHITALA, PT",2023-10-31,2024-01-02,0,FIXED,3 MONTHS,3837050000,3837050000,0.17248459958932238,4,1,0,1,3837050000,1,1,Consumer & Services,0
2023-10-31,SRTM01X1SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT RUBBA TEKNIK MANDIRI TAHUN 2023 TAHAP I,SUKUK CROWD FUNDING,"RUBBA TEKNIK MANDIRI, PT",2023-10-31,2024-06-14,0,Floating/Variable,SPECIFIC DATE,2816000000,2815999999.9999995,0.621492128678987,1,1,4.76837158203125e-7,1,2815999999.9999995,0.9999999999999998,0.9999999999999998,Industry & Manufacturing,0
2023-10-31,STEC01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT SAINS TEKNIK ECOSOLUSINDO TAHUN 2023,SUKUK CROWD FUNDING,"SAINS TEKNIK ECOSOLUSINDO, PT",2023-10-31,2023-12-24,0,Floating/Variable,SPECIFIC DATE,1459000000,1458999999.9999998,0.14784394250513347,1,0,2.384185791015625e-7,1,1458999999.9999998,0.9999999999999999,0.9999999999999999,Consumer & Services,0
2023-10-31,STEC02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SAINS TEKNIK ECOSOLUSINDO TAHUN 2023,SUKUK CROWD FUNDING,"SAINS TEKNIK ECOSOLUSINDO, PT",2023-10-31,2023-12-29,0,Floating/Variable,SPECIFIC DATE,3500000000,3500000000,0.16153319644079397,1,0,0,1,3500000000,1,1,Consumer & Services,0
2023-10-31,STER01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TERA TEKNOLOGI GRUP TAHUN 2023,SUKUK CROWD FUNDING,"TERA TEKNOLOGI GRUP, PT",2023-10-31,2024-02-16,0,FIXED,3 MONTHS,2433500000,2433500000,0.29568788501026694,4,1,0,1,2433500000,1,1,Industry & Manufacturing,0
2023-10-31,TESS05XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-10-31,2023-11-07,0,Floating/Variable,SPECIFIC DATE,1507000000,904200000,0.019164955509924708,1,0,602800000,1,904200000,0.6,0.6,Consumer & Services,0
2023-10-31,TESS06XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2023,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-10-31,2024-08-07,0,Floating/Variable,SPECIFIC DATE,2012000000,2011999999.9999995,0.7693360711841205,1,1,4.76837158203125e-7,1,2011999999.9999995,0.9999999999999998,0.9999999999999998,Consumer & Services,0
2023-10-31,TIHA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 CV TIHAMA TAHUN 2021,SUKUK CROWD FUNDING,CV TIHAMA,2023-10-31,2024-02-20,0,Floating/Variable,MONTHLY,1633333330,840236672,0.3066392881587953,12,4,793096658,1,840236672,0.5144306165600625,0.5144306165600625,Consumer & Services,0
2023-10-31,VIRR01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT VIRR RENDATI DESAIN TAHUN 2023,SUKUK CROWD FUNDING,"VIRR RENDATI DESAIN, PT",2023-10-31,2023-11-15,0,FLOATING,SPECIFIC DATE,500000000,500000000,0.04106776180698152,1,0,0,1,500000000,1,1,Industry & Manufacturing,0
2023-10-31,WIBI02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT WISHAL BATAM INDO TAHUN 2023,SUKUK CROWD FUNDING,"WISHAL BATAM INDO, PT",2023-10-31,2024-01-03,0,Floating/Variable,SPECIFIC DATE,1300000000,1300000000,0.17522245037645448,1,0,0,1,1300000000,1,1,Industry & Manufacturing,0
2023-10-31,WIBI03XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT WISHAL BATAM INDO TAHUN 2023,SUKUK CROWD FUNDING,"WISHAL BATAM INDO, PT",2023-10-31,2024-01-24,0,Floating/Variable,SPECIFIC DATE,1500000000,1500000000,0.2327173169062286,1,0,0,1,1500000000,1,1,Industry & Manufacturing,0
2023-10-31,ZAMA02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT ZAFFANT MULTI ANUGRAH TAHUN 2023,SUKUK CROWD FUNDING,"ZAFFANT MULTI ANUGRAH, PT",2023-10-31,2024-05-29,0,Floating/Variable,SPECIFIC DATE,786000000,786000000,0.5776865160848734,1,1,0,1,786000000,1,1,Consumer & Services,0
2023-11-30,IFR0006,SBSN SERI IFR0006,SBSN,PEMERINTAH REPUBLIK INDONESIA,2010-04-05,2030-03-15,10.25,FIXED,SEMI-ANNUAL,2175000000000,44000000000,19.942505133470227,2,40,2131000000000,4988,8821170.809943866,0.020229885057471263,4.05571071721557e-6,Finance,180399999999.99997
2023-11-30,IFR0010,SBSN SERI IFR0010,SBSN,PEMERINTAH REPUBLIK INDONESIA,2011-03-04,2036-02-15,10,FIXED,SEMI-ANNUAL,4110000000000,16749000000,24.95277207392197,2,50,4093251000000,4655,3598066.5950590763,0.004075182481751825,8.754419939316488e-7,Finance,83745000000
2023-11-30,PBS003,SBSN SERI PBS003,SBSN,PEMERINTAH REPUBLIK INDONESIA,2012-02-03,2027-01-15,6,FIXED,SEMI-ANNUAL,3786000000000,2881313000000,14.948665297741274,2,30,904687000000,4319,667125028.9418846,0.7610441098784997,1.7620840701053478e-4,Finance,5186363399999.999
2023-11-30,PBS004,SBSN SERI PBS004,SBSN,PEMERINTAH REPUBLIK INDONESIA,2012-02-17,2037-02-15,6.1,FIXED,SEMI-ANNUAL,10149000000000,920068000000,24.996577686516083,2,50,9228932000000,4305,213720789.77932638,0.09065602522416001,2.1058310156599304e-5,Finance,2806207400000
2023-11-30,PBS005,SBSN SERI PBS005,SBSN,PEMERINTAH REPUBLIK INDONESIA,2013-05-03,2043-04-15,6.75,FIXED,SEMI-ANNUAL,9934000000000,7580562000000,29.949349760438057,2,60,2353438000000,3864,1961843167.7018633,0.7630926112341454,1.9748773582664217e-4,Finance,30701276100000.004
2023-11-30,PBS007,SBSN SERI PBS007,SBSN,PEMERINTAH REPUBLIK INDONESIA,2014-10-01,2040-09-15,9,FIXED,SEMI-ANNUAL,7525000000000,14169000000,25.95756331279945,2,52,7510831000000,3348,4232078.853046595,0.0018829235880398671,5.624025053882518e-7,Finance,66310919999.99999
2023-11-30,PBS012,SBSN Seri PBS012,SBSN,PEMERINTAH REPUBLIK INDONESIA,2016-01-29,2031-11-15,8.875,FIXED,SEMI-ANNUAL,20315000000000,3976345000000.0005,15.794661190965092,2,32,16338655000000,2863,1388873559.2036328,0.195734432685208,6.836689929626546e-5,Finance,11292819800000
2023-11-30,PBS015,SBSN Seri PBS015,SBSN,PEMERINTAH REPUBLIK INDONESIA,2017-07-24,2047-07-15,8,FIXED,SEMI-ANNUAL,250000000000,9387382999999.998,29.973990417522245,2,60,-9137382999999.998,2321,4044542438.604049,37.54953199999999,0.016178169754416195,Finance,45059438399999.99
2023-11-30,PBS017,SBSN Seri PBS017,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-01-12,2025-10-15,6.125,FIXED,SEMI-ANNUAL,2570000000000,1098797000000,7.756331279945243,2,16,1471203000000,2149,511306188.92508143,0.42754747081712063,1.989518244844675e-4,Finance,1076821060000
2023-11-30,PBS018,SBSN Seri PBS018,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-06-06,2028-05-15,7.625,FIXED,SEMI-ANNUAL,2000000000000,7500000000000,9.94113620807666,2,20,-5500000000000,2004,3742514970.0598803,3.75,0.0018712574850299401,Finance,11437500000000
2023-11-30,PBS020,SBSN Seri PBS020,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-10-23,2027-10-15,9,Fixed,SEMI-ANNUAL,1000000000000,1100000000000,8.97741273100616,2,18,-100000000000,1865,589812332.4396783,1.1,5.898123324396783e-4,Finance,1781999999999.9998
2023-11-30,PBS021,SBSN Seri PBS021,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-12-06,2026-11-15,8.5,Fixed,SEMI-ANNUAL,1500000000000,4848800000000,7.942505133470226,2,16,-3348800000000,1821,2662712795.1674905,3.2325333333333335,0.0017751418634449937,Finance,6594368000000
2023-11-30,PBS022,SBSN Seri PBS022,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-01-25,2034-04-15,8.625,Fixed,SEMI-ANNUAL,340000000000,2632821000000,15.219712525667351,2,30,-2292821000000,1771,1486629587.803501,7.743591176470588,0.004372439964127944,Finance,6812424337500
2023-11-30,PBS023,SBSN Seri PBS023,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-05-16,2030-05-15,8.125,Fixed,SEMI-ANNUAL,3000000000000,3077650000000,10.99794661190965,2,22,-77650000000,1660,1854006024.0963855,1.0258833333333333,6.180020080321284e-4,Finance,5501299375000
2023-11-30,PBS024,SBSN Seri PBS024,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-05-29,2032-05-15,8.375,Fixed,SEMI-ANNUAL,1500000000000,1700000000000,12.9637234770705,2,26,-200000000000,1647,1032179720.7043109,1.1333333333333333,6.881198138028739e-4,Finance,3701750000000.0005
2023-11-30,PBS025,SBSN Seri PBS025,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-05-31,2033-05-15,8.375,FIXED,SEMI-ANNUAL,6000000000000,2563900000000,13.957563312799453,2,28,3436100000000,1645,1558601823.7082067,0.4273166666666667,2.5976697061803444e-4,Finance,6012345500000.001
2023-11-30,PBS026,SBSN Seri PBS026,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-10-18,2024-10-15,6.625,Fixed,SEMI-ANNUAL,2650000000000,349662000000,4.993839835728953,2,10,2300338000000,1505,232333554.81727573,0.1319479245283019,8.767303955368896e-5,Finance,231651075000.00003
2023-11-30,PBS028,SBSN Seri PBS028,SBSN,PEMERINTAH REPUBLIK INDONESIA,2020-07-24,2046-10-15,7.75,FIXED,SEMI-ANNUAL,5250000000000,11696958000000.002,26.2258726899384,2,52,-6446958000000.002,1225,9548537142.857145,2.2279920000000004,0.001818768979591837,Finance,47138740740000.01
2023-11-30,PBS029,SBSN Seri PBS029,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-01-15,2034-03-15,6.375,FIXED,SEMI-ANNUAL,4650000000000,4993508000000,13.160848733744011,2,26,-343508000000,1050,4755721904.761905,1.073872688172043,0.0010227358934971839,Finance,8276739510000
2023-11-30,PBS030,SBSN Seri PBS030,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-06-07,2028-07-15,5.875,FIXED,SEMI-ANNUAL,350000000000,176423000000,7.104722792607803,2,14,173577000000,907,194512679.16207278,0.5040657142857143,5.557505118916365e-4,Finance,145107917500
2023-11-30,PBS031,SBSN Seri PBS031,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-07-30,2024-07-15,4,FIXED,SEMI-ANNUAL,5000000000000,989760000000,2.9596167008898013,2,6,4010240000000,854,1158969555.0351288,0.197952,2.3179391100702575e-4,Finance,237542400000
2023-11-30,PBS032,SBSN Seri PBS032,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-07-30,2026-07-15,4.875,FIXED,SEMI-ANNUAL,4350000000000,364724000000,4.958247775496235,2,10,3985276000000,854,427077283.37236536,0.08384459770114942,9.817868583272767e-5,Finance,177802950000.00003
2023-11-30,PBS033,SBSN Seri PBS033,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-01-14,2047-06-15,6.75,FIXED,SEMI-ANNUAL,350000000000,1188643000000,25.415468856947296,2,51,-838643000000,686,1732715743.4402332,3.396122857142857,0.004950616409829238,Finance,4091903527500.0005
2023-11-30,PBS034,SBSN Seri PBS034,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-01-14,2039-06-15,6.5,FIXED,SEMI-ANNUAL,350000000000,269073000000.00003,17.415468856947296,2,35,80926999999.99997,686,392234693.8775511,0.7687800000000001,0.0011206705539358603,Finance,612141075000
2023-11-30,PBS035,SBSN Seri PBS035,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-03-31,2042-03-15,6.75,FIXED,SEMI-ANNUAL,25664000000,102336999999.99998,19.956194387405887,2,40,-76672999999.99998,610,167765573.77049178,3.987570137157107,0.006537000224847716,Finance,276309900000
2023-11-30,PBS036,SBSN Seri PBS036,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-08-26,2025-08-15,5.375,FIXED,SEMI-ANNUAL,4050000000000,2215511000000,2.97056810403833,2,6,1834489000000,462,4795478354.978355,0.5470397530864197,0.0011840687296242852,Finance,714502297500
2023-11-30,PBS037,SBSN Seri PBS037,SBSN,PEMERINTAH REPUBLIK INDONESIA,2023-01-13,2036-03-15,6.875,FIXED,SEMI-ANNUAL,1650000000000,955856000000,13.169062286105408,2,26,694144000000,322,2968496894.409938,0.5793066666666666,0.0017990890269151138,Finance,1708592600000
2023-11-30,PBSG001,SBSN Seri PBSG001,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-09-23,2029-09-15,6.625,FIXED,SEMI-ANNUAL,4400000000000,147967000000,6.978781656399726,2,14,4252033000000,434,340937788.01843315,0.03362886363636364,7.748586091328028e-5,Finance,137239392500
2023-11-30,SR014,SUKUK NEGARA RITEL SERI SR-014,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-03-25,2024-03-10,5.47,FIXED,MONTHLY,16705100000000,5314872000000,2.9596167008898013,12,36,11390228000000,981,5417810397.553516,0.31815864616195055,3.243207402262493e-4,Finance,10466045942400
2023-11-30,SR015,SUKUK NEGARA RITEL SERI SR-015,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-09-23,2024-09-10,5.1,FIXED,MONTHLY,27000600000000,8747037999999.998,2.965092402464066,12,36,18253562000000,799,10947481852.315392,0.3239571713221187,4.0545328075359036e-4,Finance,16059561767999.996
2023-11-30,SR016,SUKUK NEGARA RITEL SERI SR-016,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-03-24,2025-03-10,4.95,FIXED,MONTHLY,18409500000000,9160074999999.998,2.9623545516769334,12,36,9249425000000.002,617,14846150729.335491,0.4975732638040141,8.064396496013195e-4,Finance,16323253649999.996
2023-11-30,SR017,SUKUK NEGARA RITEL SERI SR-017,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-09-22,2025-09-10,5.9,FIXED,MONTHLY,26975000000000,13174829000000,2.967830253251198,12,36,13800171000000,435,30286963218.390804,0.488408860055607,0.0011227789886335794,Finance,27983336796000
2023-11-30,SR018T3,SUKUK NEGARA RITEL SERI SR018T3,SBSN,PEMERINTAH REPUBLIK INDONESIA,2023-04-06,2026-03-10,6.25,FIXED,MONTHLY,16949800000000,9057289000000,2.926762491444216,12,35,7892511000000,239,37896606694.56067,0.5343596384618108,0.0022358143868695013,Finance,19812819687500
2023-11-30,SR018T5,SUKUK NEGARA RITEL SERI SR018T5,SBSN,PEMERINTAH REPUBLIK INDONESIA,2023-04-06,2028-03-10,6.4,FIXED,MONTHLY,4544820000000,2581511000000,4.9281314168377826,12,59,1963309000000,239,10801301255.230125,0.5680117144353352,0.002376618052030691,Finance,9747785536000
2023-11-30,SIADCP01JP,SUKUK IJARAH JANGKA PANJANG TANPA PENAWARAN UMUM PT ADHI COMMUTER PROPERTI TBK TAHUN 2023,SUKUK,"ADHI COMMUTER PROPERTI Tbk, PT",2023-11-30,2031-10-26,0.722,FIXED,SEMI-ANNUAL,499100000000,499100000000.00006,7.904175222450377,2,16,-6.103515625e-5,1,499100000000.00006,1.0000000000000002,1.0000000000000002,Infrastructure & Transportation,57656032000.00001
2023-11-30,SIAGII02ACN4,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-12-23,2024-12-22,8.1,FIXED,3 MONTHS,133000000000,133000000000.00002,2.9979466119096507,4,12,-1.52587890625e-5,708,187853107.3446328,1.0000000000000002,0.0014124293785310737,Natural Resources,129276000000.00002
2023-11-30,SIAGII02ACN5,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI A,SUKUK,"SAMATOR INDO GAS Tbk, PT",2022-04-06,2025-04-05,7.75,FIXED,3 MONTHS,118800000000,118800000000,2.9979466119096507,4,12,0,604,196688741.7218543,1,0.0016556291390728477,Natural Resources,110484000000
2023-11-30,SIAGII02BCN3,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-07-07,2024-07-06,9.35,FIXED,3 MONTHS,105000000000,105000000000,2.9979466119096507,4,12,0,877,119726339.79475485,1,0.0011402508551881414,Natural Resources,117809999999.99998
2023-11-30,SIAGII02BCN4,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-12-23,2026-12-22,9.15,FIXED,3 MONTHS,17000000000,17000000000,4.996577686516085,4,20,0,708,24011299.435028248,1,0.0014124293785310734,Natural Resources,31110000000
2023-11-30,SIAGII02BCN5,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2022-04-06,2027-04-05,8.9,FIXED,3 MONTHS,123700000000,123700000000,4.996577686516085,4,20,0,604,204801324.50331125,1,0.0016556291390728477,Natural Resources,220186000000.00003
2023-11-30,SIAGII02CCN3,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-07-07,2028-07-06,10.75,FIXED,3 MONTHS,124000000000,124000000000,6.997946611909651,4,28,0,877,141391106.04332954,1,0.0011402508551881414,Natural Resources,373240000000
2023-11-30,SIAGII02CCN5,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI C,SUKUK,"SAMATOR INDO GAS Tbk, PT",2022-04-06,2029-04-05,9.75,FIXED,3 MONTHS,153500000000,153500000000,6.997946611909651,4,28,0,604,254139072.84768212,1,0.0016556291390728477,Natural Resources,419055000000
2023-11-30,SIAGII02CN1,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP I TAHUN 2020,SUKUK,"SAMATOR INDO GAS Tbk, PT",2020-08-18,2025-08-14,10.55,FIXED,3 MONTHS,5000000000,5000000000,4.988364134154689,4,20,0,1200,4166666.6666666665,1,8.333333333333334e-4,Natural Resources,10550000000.000002
2023-11-30,SIAGII03ACN1,SUKUK IJARAH BERKELANJUTAN III SAMATOR INDO GAS TAHAP I TAHUN 2023 SERI A,SUKUK,"SAMATOR INDO GAS Tbk, PT",2023-10-11,2026-10-10,7.4,FIXED,3 MONTHS,35500000000,35500000000,2.9979466119096507,4,12,0,51,696078431.372549,1,0.0196078431372549,Natural Resources,31524000000.000004
2023-11-30,SIAGII03BCN1,SUKUK IJARAH BERKELANJUTAN III SAMATOR INDO GAS TAHAP I TAHUN 2023 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2023-10-11,2028-10-10,7.9,FIXED,3 MONTHS,34500000000,34500000000,4.999315537303217,4,20,0,51,676470588.2352941,1,0.0196078431372549,Natural Resources,54510000000
2023-11-30,SIAPAI01ACN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A,SUKUK,PT. ANGKASA PURA I,2021-09-09,2024-09-08,6.7,FIXED,3 MONTHS,215000000000,215000000000,2.9979466119096507,4,12,0,813,264452644.52644527,1,0.0012300123001230013,Industry & Manufacturing,172860000000
2023-11-30,SIAPAI01BCN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B,SUKUK,PT. ANGKASA PURA I,2021-09-09,2026-09-08,7.1,FIXED,3 MONTHS,215000000000,215000000000,4.996577686516085,4,20,0,813,264452644.52644527,1,0.0012300123001230013,Industry & Manufacturing,305300000000
2023-11-30,SIAPAI01C,SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI C,SUKUK,PT. ANGKASA PURA I,2016-11-23,2026-11-22,8.55,FIXED,3 MONTHS,177000000000,177000000000,9.995893223819301,4,40,0,2564,69032761.31045242,1,3.90015600624025e-4,Industry & Manufacturing,605340000000.0001
2023-11-30,SIAPAI01CCN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI C,SUKUK,PT. ANGKASA PURA I,2021-09-09,2028-09-08,8,FIXED,3 MONTHS,52000000000,52000000000,6.997946611909651,4,28,0,813,63960639.606396064,1,0.0012300123001230013,Industry & Manufacturing,116480000000.00002
2023-11-30,SIAPAI01DCN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI D,SUKUK,PT. ANGKASA PURA I,2021-09-09,2031-09-08,8.6,FIXED,3 MONTHS,14000000000,14000000000,9.995893223819301,4,40,0,813,17220172.20172202,1,0.0012300123001230013,Industry & Manufacturing,48159999999.99999
